57628.612696 	 0.000000
56563.464177 	 -17145.447751
53295.134233 	 -34762.261934
47578.135345 	 -53466.369150
38891.818187 	 -74252.412761
26163.610671 	 -99011.820864
6961.509705 	 -131967.803479
-25458.461239 	 -184851.214615
-98898.340665 	 -306162.062355
-628005.064869 	 -1219988.372288
302379.508941 	 418305.631457
133009.188068 	 139291.953055
79483.116706 	 65861.694185
47637.120607 	 33542.069459
23357.214505 	 17673.681154
2491.785340 	 11057.280222
-16609.212247 	 11008.298581
-34790.141893 	 16546.405105
-52685.206887 	 27642.915521
-71078.235318 	 45188.948390
-91364.695226 	 71587.293009
-116627.037391 	 112754.129009
-155321.500139 	 185476.475802
-241395.959740 	 358006.978374
-814923.113966 	 1519020.443957
328945.148024 	 -786315.666829
99468.492107 	 -314399.882674
43859.752626 	 -191576.080262
20718.553810 	 -132771.506489
9686.973034 	 -97460.241107
4610.427108 	 -73796.757450
2880.363694 	 -57062.473549
3127.316382 	 -44984.045365
4518.491430 	 -36296.378942
6497.012851 	 -30202.125197
8671.871752 	 -26140.589092
10766.970922 	 -23681.363873
12595.520335 	 -22474.525699
14046.018034 	 -22229.194523
15074.140268 	 -22708.223101
15699.059611 	 -23734.754596
16006.505002 	 -25213.238434
16168.395234 	 -27180.506167
16513.762114 	 -29944.880502
17801.702653 	 -34566.821167
22694.102774 	 -45351.644053
57711.988270 	 -106469.247644
-41182.646113 	 54173.828589
-22349.266304 	 12989.068625
35416.775766 	 -16439.357459
5059.822489 	 -6874.483078
2830.966177 	 -6782.905947
2513.752250 	 -6731.243070
2830.551563 	 -6603.833134
3520.277419 	 -6524.520520
4499.150688 	 -6621.125192
5746.798434 	 -7022.110672
7308.798875 	 -7894.425198
9374.997082 	 -9549.290641
12590.110581 	 -12823.554036
19906.638782 	 -21334.064994
91891.536789 	 -108704.000048
-16841.225600 	 23341.875203
-4030.151623 	 7441.858227
-420.548300 	 2555.530469
1165.727859 	 6.722194
1933.632250 	 -1617.992596
2274.939695 	 -2745.320577
2367.906887 	 -3547.648081
2313.415461 	 -4111.213788
2176.884553 	 -4488.802610
2003.644787 	 -4719.205507
1825.339920 	 -4834.846533
1663.016765 	 -4864.574475
1528.998807 	 -4834.340393
1428.375549 	 -4766.980038
1360.425140 	 -4681.711607
1320.057649 	 -4593.674275
1299.257465 	 -4513.677884
1288.453836 	 -4448.237442
1277.732264 	 -4399.900537
1257.802529 	 -4367.827960
1220.650376 	 -4348.555196
1159.815232 	 -4336.841858
1070.240828 	 -4326.501844
947.625850 	 -4311.096590
787.120806 	 -4284.347319
580.977664 	 -4240.043951
314.073783 	 -4170.962653
-45.978736 	 -4065.354882
-576.155387 	 -3895.508870
-1503.235620 	 -3568.905790
-3973.128710 	 -2539.966151
26038.976598 	 -19041.924459
-612.623744 	 -6494.650687
-27669.909845 	 -10052.112253
10479.567515 	 -3214.769274
5878.355111 	 -3776.526468
4473.193499 	 -3872.920883
3764.100213 	 -3889.855787
3320.968856 	 -3881.962209
3006.413495 	 -3861.555784
2763.376801 	 -3830.944359
2565.045124 	 -3789.672735
2398.391619 	 -3736.896402
2257.419039 	 -3672.377011
2139.836346 	 -3596.930887
2045.154543 	 -3512.573751
1973.466564 	 -3422.449320
1924.624741 	 -3330.590704
1897.701383 	 -3241.557078
1890.684976 	 -3159.991772
1900.387235 	 -3090.151658
1922.538937 	 -3035.459406
1952.046156 	 -2998.126395
1983.370192 	 -2978.887754
2010.985438 	 -2976.878367
2029.864860 	 -2989.665867
2035.940683 	 -3013.439826
2026.491281 	 -3043.341203
2000.413192 	 -3073.902087
1958.348416 	 -3099.553740
1902.652156 	 -3115.154845
1837.201750 	 -3116.488483
1767.064456 	 -3100.678979
1698.056205 	 -3066.487613
1636.236374 	 -3014.457070
1587.392253 	 -2946.889164
1556.573828 	 -2867.656537
1547.741516 	 -2781.865443
1563.595793 	 -2695.402058
1605.669503 	 -2614.407004
1674.805648 	 -2544.731208
1772.263231 	 -2491.430017
1902.049869 	 -2458.345970
2076.226727 	 -2447.799402
2329.285648 	 -2460.258916
2769.233995 	 -2492.983393
3863.034643 	 -2528.513746
12140.482254 	 -2241.591067
-4585.548628 	 -3448.343215
-2961.885523 	 -4554.162206
4452.135971 	 1197.398856
1599.185101 	 -1483.253684
1259.457640 	 -1860.030076
1132.464083 	 -1975.029433
1061.395312 	 -1995.398875
1018.640967 	 -1965.669497
999.666944 	 -1905.891715
1004.878824 	 -1829.309265
1034.795663 	 -1746.880627
1088.410466 	 -1668.421922
1162.630866 	 -1602.632969
1252.237277 	 -1556.720085
1350.168831 	 -1535.909971
1448.046423 	 -1543.008114
1536.863592 	 -1578.095082
1607.777903 	 -1638.418811
1652.930371 	 -1718.513744
1666.220384 	 -1810.552392
1643.965535 	 -1904.912860
1585.385138 	 -1990.924135
1492.858958 	 -2057.734414
1371.930955 	 -2095.234997
1231.048452 	 -2094.965493
1081.048165 	 -2050.925318
934.422823 	 -1960.222285
804.419777 	 -1823.500847
704.038269 	 -1645.108819
645.001279 	 -1432.982107
636.780880 	 -1198.249083
685.752728 	 -954.579261
794.544773 	 -717.322006
961.628866 	 -502.499106
1181.180915 	 -325.729419
1443.206154 	 -201.172915
1733.886720 	 -140.586804
2036.051031 	 -152.591921
2329.550528 	 -242.261994
2591.045738 	 -411.205709
2791.763782 	 -658.531383
2887.671005 	 -984.069608
2768.884761 	 -1401.626462
1648.040156 	 -2078.767489
5150.332116 	 -1791.332145
3052.970106 	 -2971.572007
7811.227411 	 23.796768
4253.416612 	 -2753.679324
919.413660 	 -11375.158144
3658.915889 	 -2075.781309
3131.441280 	 -2654.690095
2722.522128 	 -2867.470309
2361.919555 	 -2939.344468
2043.716223 	 -2920.366321
1771.932942 	 -2834.788427
1551.659352 	 -2700.861418
1386.310893 	 -2535.103880
1276.582997 	 -2353.094673
1220.147324 	 -2169.237280
1211.786521 	 -1996.218946
1243.828365 	 -1844.446301
1306.785249 	 -1721.592475
1390.118532 	 -1632.325093
1483.052354 	 -1578.247347
1575.365521 	 -1558.056128
1658.098612 	 -1567.899986
1724.123473 	 -1601.902202
1768.537491 	 -1652.801372
1788.859880 	 -1712.654356
1785.025378 	 -1773.543682
1759.186854 	 -1828.233000
1715.353314 	 -1870.722015
1658.901925 	 -1896.661612
1596.011163 	 -1903.603934
1533.066278 	 -1891.076220
1476.088069 	 -1860.482754
1430.231812 	 -1814.852434
1399.394794 	 -1758.462229
1385.960907 	 -1696.374204
1390.697918 	 -1633.929915
1412.810135 	 -1576.245910
